GEOID,State,ssm_hh,total_hh,county_to_urb,urb_ssm_rate,adj_ssm_hh,adj_hh,adj_urb_ssm_rate,per_ssm,msm_index,msm_urb,male_pop,msm_pop
01123,AL,30.22914757103575,41251,4,8.506617793153081e-4,65.31979662957153,41286.09064905853,0.0016998775377797136,0.0015821259800256977,0.9307293877723589,0.02678621884916539,15839,394.88
01125,AL,317.3218221895665,231558,3,0.0012836746938390434,614.5669669455476,231855.245144756,0.0025640579713467324,0.002650649402224436,1.033771245363935,0.03430668308799435,87755,3112.25
01127,AL,54.174515235457065,64978,2,0.001316614162945478,139.72547031532832,65063.550955079874,0.002629765938810684,0.0021475229719908054,0.8166213351147236,0.03776920561073565,24458,754.36
01129,AL,10.224564619615032,15434,4,8.506617793153081e-4,23.353678521567495,15447.129113901952,0.0016998775377797136,0.0015118458808342507,0.8893851746573113,0.02678621884916539,5932,141.32
01131,AL,7.112740604949588,10441,4,8.506617793153081e-4,15.99450024278072,10449.88175963783,0.0016998775377797136,0.0015305915043516295,0.9004128064135748,0.02678621884916539,3720,89.72
01133,AL,33.34097158570119,23655,4,8.506617793153081e-4,53.4633759754048,23675.122404389702,0.0016998775377797136,0.002258209062754072,1.328453969515722,0.02678621884916539,9268,329.79
02013,AK,2.076595744680851,3407,4,8.506617793153081e-4,4.974800426808105,3409.8982046821275,0.0016998775377797136,0.0014589293076189818,0.8582555361750087,0.02678621884916539,1853,42.6
02016,AK,0.5191489361702127,5219,4,8.506617793153081e-4,4.958752762416806,5223.439603826247,0.0016998775377797136,9.493270983327626e-4,0.558467935032968,0.02678621884916539,3039,45.46
02020,AK,328.28398384925976,290674,3,0.0012836746938390434,701.4148418062298,291047.13085795694,0.0025640579713467324,0.0024099699582627023,0.9399046297681415,0.03430668308799435,113708,3666.52
02050,AK,0.778723404255319,18538,4,8.506617793153081e-4,16.5482914692025,18553.76956806495,0.0016998775377797136,8.919099382200849e-4,0.5246907017696396,0.02678621884916539,6609,92.89
02060,AK,0.5191489361702127,854,4,8.506617793153081e-4,1.245614095705486,854.7264651595352,0.0016998775377797136,0.0014573248243494967,0.857311654493049,0.02678621884916539,402,9.23
02063,AK,3.634042553191489,7000,4,8.506617793153081e-4,9.588675008398646,7005.9546324552075,0.0016998775377797136,0.0013686464602523888,0.8051441529370635,0.02678621884916539,2935,63.3
02066,AK,0.5191489361702127,2614,4,8.506617793153081e-4,2.742778827300428,2616.2236298911303,0.0016998775377797136,0.0010483732338334411,0.6167345650103527,0.02678621884916539,1086,17.94
02068,AK,1.8170212765957445,2101,4,8.506617793153081e-4,3.6042616749372067,2102.7872403983415,0.0016998775377797136,0.0017140401109978361,1.0083315255972032,0.02678621884916539,1279,34.55
02070,AK,1.557446808510638,4854,4,8.506617793153081e-4,5.6865590853071435,4858.129112276796,0.0016998775377797136,0.0011705244866664522,0.6885934196149958,0.02678621884916539,1755,32.37
02090,AK,81.15343203230148,96299,3,0.0012836746938390434,204.77002137430753,96422.61658934201,0.0025640579713467324,0.0021236721074103437,0.8282465260701252,0.03430668308799435,40278,1144.47
02100,AK,0,2079,4,8.506617793153081e-4,1.7685258391965255,2080.7685258391966,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,715,9.58
02105,AK,0.778723404255319,2329,4,8.506617793153081e-4,2.7599146882806718,2330.9811912840255,0.0016998775377797136,0.0011840141390245913,0.6965290808954893,0.02678621884916539,1150,21.46
02110,AK,30.370212765957444,32108,4,8.506617793153081e-4,57.68326117621336,32135.313048410255,0.0016998775377797136,0.0017950116462010618,1.0559652717957595,0.02678621884916539,13031,368.59
02122,AK,27.77446808510638,59235,4,8.506617793153081e-4,78.16341858284865,59285.38895049774,0.0016998775377797136,0.001318426343598989,0.7756007796426588,0.02678621884916539,24404,507
02130,AK,13.757446808510638,13910,4,8.506617793153081e-4,25.590152158786573,13921.832705350276,0.0016998775377797136,0.0018381309918306995,1.0813314200454494,0.02678621884916539,5725,165.82
02150,AK,5.191489361702128,13065,4,8.506617793153081e-4,16.305385508456627,13076.113896146755,0.0016998775377797136,0.001246959581260719,0.7335584790945758,0.02678621884916539,5377,105.65
02158,AK,1.8170212765957445,8372,4,8.506617793153081e-4,8.938761693023505,8379.121740416427,0.0016998775377797136,0.0010667898104293762,0.6275686258098088,0.02678621884916539,2740,46.06
02164,AK,0,999,4,8.506617793153081e-4,0.8498111175359928,999.849811117536,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,385,5.16
02170,AK,50.56796769851952,108661,3,0.0012836746938390434,190.05334360576379,108800.48537590724,0.0025640579713467324,0.0017468060270974595,0.6812661985875367,0.03430668308799435,42152,985.18
02180,AK,3.3744680851063826,10018,4,8.506617793153081e-4,11.89639779028714,10026.52192970518,0.0016998775377797136,0.001186492970712222,0.6979873222290788,0.02678621884916539,3527,65.94
02185,AK,0,10924,4,8.506617793153081e-4,9.292629277240426,10933.29262927724,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,5557,74.43
02188,AK,0.778723404255319,7682,4,8.506617793153081e-4,7.313507192955516,7688.5347837887,0.0016998775377797136,9.512224888903499e-4,0.5595829509770359,0.02678621884916539,2647,39.68
02195,AK,0.778723404255319,3374,4,8.506617793153081e-4,3.6488562476651687,3376.87013284341,0.0016998775377797136,0.0010805438480373953,0.635659819029518,0.02678621884916539,1347,22.94
02198,AK,0.25957446808510637,5799,4,8.506617793153081e-4,5.192562126334578,5803.93298765825,0.0016998775377797136,8.946626601954712e-4,0.5263100666439949,0.02678621884916539,2530,35.67
02220,AK,0.778723404255319,8462,4,8.506617793153081e-4,7.977023380821456,8469.198299976566,0.0016998775377797136,9.418864806652984e-4,0.5540907857959807,0.02678621884916539,3487,51.75
02230,AK,0.5191489361702127,1303,4,8.506617793153081e-4,1.6275612346180592,1304.1084122984478,0.0016998775377797136,0.001248026022429789,0.7341858426224586,0.02678621884916539,457,8.99
02240,AK,0,6888,4,8.506617793153081e-4,5.859358335923842,6893.859358335923,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,2998,40.15
02275,AK,0,2134,4,8.506617793153081e-4,1.8153122370588675,2135.815312237059,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,888,11.89
02282,AK,0,564,4,8.506617793153081e-4,0.47977324353383377,564.4797732435338,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,292,3.91
02290,AK,4.672340425531915,5355,4,8.506617793153081e-4,9.22763425376539,5359.5552938282335,0.0016998775377797136,0.0017217164014319286,1.0128473158606117,0.02678621884916539,2109,57.22
04001,AZ,5.586206896551724,66054,4,8.506617793153081e-4,61.77582006744508,66110.18961317089,0.0016998775377797136,9.344371938563872e-4,0.5497085366966479,0.02678621884916539,23993,353.29
04003,AZ,156.47252747252747,125504,3,0.0012836746938390434,317.5788362481028,125665.10630877558,0.0025640579713467324,0.0025271839222239635,0.9856188707373876,0.03430668308799435,50748,1715.96
04005,AZ,148.18681318681317,144705,3,0.0012836746938390434,333.9409597587919,144890.75414657197,0.0025640579713467324,0.0023047775665587062,0.8988788835176597,0.03430668308799435,57094,1760.64
04007,AZ,10.939655172413794,53419,4,8.506617793153081e-4,56.38115676165824,53464.441501589245,0.0016998775377797136,0.0010545543014787182,0.6203707490929723,0.02678621884916539,21375,355.2
04009,AZ,6.400862068965517,38453,4,8.506617793153081e-4,39.11135946897706,38485.71049740001,0.0016998775377797136,0.0010162566563924893,0.5978410996123096,0.02678621884916539,15394,246.52
04011,AZ,0,9483,4,8.506617793153081e-4,8.066825653247067,9491.066825653246,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,3664,49.07
04012,AZ,0,16681,4,8.506617793153081e-4,14.189889140758654,16695.189889140758,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,7160,95.89
04013,AZ,8586.38140806562,4430871,1,0.00247692321944086,19561.308670312763,4441845.927262248,0.004941606459101834,0.004403869245048188,0.8911817000191911,0.065875644401241,1684583,98897.1
04015,AZ,191.20879120879118,214229,3,0.0012836746938390434,466.2091371952356,214504.00034598645,0.0025640579713467324,0.0021734286374298787,0.8476519102601718,0.03430668308799435,90427,2629.63
04017,AZ,19.900862068965516,107110,4,8.506617793153081e-4,111.01524525142815,107201.11438318246,0.0016998775377797136,0.0010355792091359458,0.6092081259503919,0.02678621884916539,39707,647.95
04019,AZ,2021.1319207108681,1042393,1,0.00247692321944086,4603.059346193484,1044974.9274254827,0.004941606459101834,0.004404947167042655,0.8913998319168621,0.065875644401241,408234,23972.13
04021,AZ,284.5060827250608,433338,2,0.001316614162945478,855.0450308675283,433908.5389481425,0.002629765938810684,0.0019705651171103523,0.7493309910316747,0.03776920561073565,177710,5029.48
04023,AZ,8.72844827586207,47838,4,8.506617793153081e-4,49.42240647474778,47878.693958198885,0.0016998775377797136,0.0010322421601118997,0.6072450145203739,0.02678621884916539,16824,273.66
04025,AZ,267.37362637362634,237830,3,0.0012836746938390434,572.6699788093661,238135.29635243575,0.0025640579713467324,0.002404809314625184,0.9378919437465348,0.03430668308799435,97950,3151.64
04027,AZ,113.76923076923076,204374,3,0.0012836746938390434,376.1189626478914,204636.34973187867,0.0025640579713467324,0.0018379870591940042,0.7168274195565982,0.03430668308799435,78963,1941.86
05001,AR,14.251798561151078,17024,4,8.506617793153081e-4,28.733464692214884,17038.481666131065,0.0016998775377797136,0.001686386454805477,0.9920634971199996,0.02678621884916539,6306,167.57
05003,AR,5.817060637204522,19018,4,8.506617793153081e-4,21.994946356223053,19034.17788571902,0.0016998775377797136,0.0011555501103478413,0.6797843283800062,0.02678621884916539,6985,127.19
05005,AR,26.17677286742035,41801,4,8.506617793153081e-4,61.73528590457954,41836.55851303716,0.0016998775377797136,0.0014756301210899438,0.868080251838218,0.02678621884916539,16558,385.02
05007,AR,249.6068848278793,286528,3,0.0012836746938390434,617.4156275041927,286895.80874267634,0.0025640579713467324,0.0021520552363940857,0.8393161388873557,0.03430668308799435,106019,3052.73
05009,AR,2.908530318602261,37662,4,8.506617793153081e-4,34.94615425117539,37694.03762393257,0.0016998775377797136,9.271003175575837e-4,0.5453924161904693,0.02678621884916539,14226,207.83
05011,AR,1.1634121274409044,10461,4,8.506617793153081e-4,10.062185000858342,10469.898772873417,0.0016998775377797136,9.6105848004267e-4,0.5653692449504049,0.02678621884916539,3651,55.29
05013,AR,2.617677286742035,4773,4,8.506617793153081e-4,6.6778859594140005,4777.060208672672,0.0016998775377797136,0.0013979070113645231,0.8223574818162445,0.02678621884916539,2016,44.41
05015,AR,24.722507708119217,28362,4,8.506617793153081e-4,48.848977093059986,28386.12646938494,0.0016998775377797136,0.0017208750600665674,1.0123523735211417,0.02678621884916539,10949,296.91
05017,AR,0,10234,4,8.506617793153081e-4,8.705672649512863,10242.705672649512,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,4038,54.08
05019,AR,2.617677286742035,21469,4,8.506617793153081e-4,20.880535026862383,21487.26285774012,0.0016998775377797136,9.717633727992869e-4,0.5716666943364348,0.02678621884916539,8124,124.4
05021,AR,5.817060637204522,14537,4,8.506617793153081e-4,18.183130923111158,14549.366070285907,0.0016998775377797136,0.0012497541704065353,0.73520247349047,0.02678621884916539,5481,107.94
05023,AR,11.92497430626927,24948,4,8.506617793153081e-4,33.14728437662758,24969.22231007036,0.0016998775377797136,0.0013275257020423468,0.7809537290411448,0.02678621884916539,10022,209.65
05025,AR,9.598150051387462,7548,4,8.506617793153081e-4,16.018945161659406,7554.420795110272,0.0016998775377797136,0.0021204729781571,1.247426906368058,0.02678621884916539,2778,92.82
05027,AR,3.199383350462487,22707,4,8.506617793153081e-4,22.515360373375188,22726.315977022914,0.0016998775377797136,9.90717562676634e-4,0.5828170210253232,0.02678621884916539,8511,132.87
05029,AR,14.251798561151078,20782,4,8.506617793153081e-4,31.930251658881808,20799.67845309773,0.0016998775377797136,0.0015351319844142293,0.9030838694529337,0.02678621884916539,7907,191.27
05031,AR,167.2758181045474,111038,3,0.0012836746938390434,309.8124887590471,111180.5366706545,0.0025640579713467324,0.0027865712654076475,1.086781693919363,0.03430668308799435,39799,1483.86
05033,AR,101.93370165745857,60593,3,0.0012836746938390434,179.7154023812477,60670.78170072379,0.0025640579713467324,0.002962140874791197,1.1552550324107445,0.03430668308799435,22670,898.48
05035,AR,10,47945,2,0.001316614162945478,73.12506604242094,48008.12506604242,0.002629765938810684,0.001523181043663471,0.5792078379235271,0.03776920561073565,16144,353.17
05037,AR,11.052415210688592,16827,4,8.506617793153081e-4,25.366500971227282,16841.31408576054,0.0016998775377797136,0.001506206750972886,0.886067800472386,0.02678621884916539,6151,145.99
05039,AR,10.761562178828365,6472,4,8.506617793153081e-4,16.26704521455704,6477.5054830357285,0.0016998775377797136,0.0025113132296313203,1.4773494994889216,0.02678621884916539,2491,98.58
05041,AR,0,11285,4,8.506617793153081e-4,9.599718179573252,11294.599718179574,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,3899,52.22
05043,AR,25.013360739979444,17309,4,8.506617793153081e-4,39.73746547814811,17323.72410473817,0.0016998775377797136,0.002293817728676458,1.3494017525947877,0.02678621884916539,6397,231.22
05045,AR,169.0182745431364,124611,3,0.0012836746938390434,328.97826181711343,124770.95998727398,0.0025640579713467324,0.002636657294699565,1.0283142285253015,0.03430668308799435,46387,1636.44
05047,AR,17.451181911613567,17160,4,8.506617793153081e-4,32.048538044664255,17174.59735613305,0.0016998775377797136,0.00186604305068146,1.097751461036883,0.02678621884916539,6400,188.19
05049,AR,1.7451181911613567,12183,4,8.506617793153081e-4,12.108730648559755,12193.363612457399,0.0016998775377797136,9.930590961946563e-4,0.5841944929113749,0.02678621884916539,4783,74.85
05051,AR,95.83510412239694,100021,3,0.0012836746938390434,224.2295306748719,100149.39442655248,0.0025640579713467324,0.0022389504395787163,0.8732058575113814,0.03430668308799435,38278,1146.69
05053,AR,10.89035274118147,18022,3,0.0012836746938390434,34.024738073548704,18045.134385332367,0.0025640579713467324,0.0018855353109038103,0.735371560227814,0.03430668308799435,7024,177.2
05055,AR,39.265159301130524,45954,4,8.506617793153081e-4,78.3564707077862,45993.09131140666,0.0016998775377797136,0.0017036574075279252,1.0022236129745845,0.02678621884916539,17147,460.32
05057,AR,4.944501541623843,20037,4,8.506617793153081e-4,21.98921161376467,20054.04471007214,0.0016998775377797136,0.0010964975859817743,0.645045046841409,0.02678621884916539,7172,123.92
05059,AR,57.87975334018499,33129,4,8.506617793153081e-4,86.06132742712182,33157.181574086935,0.0016998775377797136,0.002595556176414603,1.5269077440747736,0.02678621884916539,14124,577.67
05061,AR,0.5817060637204522,12779,4,8.506617793153081e-4,11.452312941590774,12789.87060687787,0.0016998775377797136,8.954205475254916e-4,0.5267559148378657,0.02678621884916539,4458,62.9
05063,AR,17.742034943473794,37910,4,8.506617793153081e-4,49.99062299731712,37942.248588053844,0.0016998775377797136,0.0013175450812121007,0.7750823526575953,0.02678621884916539,14291,296.7
05065,AR,7.853031860226104,13748,4,8.506617793153081e-4,19.54793000225296,13759.694898142026,0.0016998775377797136,0.0014206659484064957,0.8357460563083217,0.02678621884916539,6108,136.74
05067,AR,5.526207605344296,16784,4,8.506617793153081e-4,19.803714909372427,16798.27750730403,0.0016998775377797136,0.0011789134273297729,0.6935284460959492,0.02678621884916539,6731,125.04
05069,AR,21.813977389516957,66934,4,8.506617793153081e-4,78.75217292620779,66990.93819553668,0.0016998775377797136,0.0011755645621254296,0.6915583834708983,0.02678621884916539,26106,483.59
05071,AR,12.506680369989722,25925,4,8.506617793153081e-4,34.56008699873908,25947.05340662875,0.0016998775377797136,0.0013319465010971127,0.7835543864158755,0.02678621884916539,9750,204.64
05073,AR,0.2908530318602261,6277,4,8.506617793153081e-4,5.630457020622415,6282.339603988762,0.0016998775377797136,8.962356980904922e-4,0.5272354497142812,0.02678621884916539,2459,34.73
05075,AR,4.362795477903392,16258,4,8.506617793153081e-4,18.19285468601167,16271.830059208109,0.0016998775377797136,0.0011180583019742435,0.6577287346443731,0.02678621884916539,6166,108.63
05077,AR,0,8666,4,8.506617793153081e-4,7.37183497954646,8673.371834979547,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,4112,55.07
05079,AR,4.362795477903392,13016,4,8.506617793153081e-4,15.435009197471443,13027.072213719568,0.0016998775377797136,0.001184840994526455,0.6970155015249093,0.02678621884916539,7429,138.7
05081,AR,0.43561410964725883,12024,3,0.0012836746938390434,15.870518628367916,12039.434904518721,0.0025640579713467324,0.0013182112577735097,0.5141113315316889,0.03430668308799435,4441,78.33
05083,AR,12.506680369989722,21247,4,8.506617793153081e-4,30.58069119510207,21265.074010825112,0.0016998775377797136,0.001438071232648181,0.8459851963962713,0.02678621884916539,8254,187.04
05085,AR,33.97790055248619,74292,3,0.0012836746938390434,129.3446609071764,74387.3667603547,0.0025640579713467324,0.0017387987576421595,0.6781433091892544,0.03430668308799435,27240,633.73
05087,AR,23.958776030599235,16737,3,0.0012836746938390434,45.443639381383306,16758.484863350783,0.0025640579713467324,0.0027116794717381783,1.0575733864214896,0.03430668308799435,6529,236.88
05089,AR,4.071942446043165,16905,4,8.506617793153081e-4,18.452379825368446,16919.380437379325,0.0016998775377797136,0.0010906061184487775,0.6415792280385487,0.02678621884916539,6856,117.82
05091,AR,46.610709732256694,42682,3,0.0012836746938390434,101.40051301469475,42736.78980328244,0.0025640579713467324,0.0023726750062754267,0.9253593455335236,0.03430668308799435,16032,508.95
05093,AR,35.48406988694759,40361,4,8.506617793153081e-4,69.81762996189273,40395.33356007495,0.0016998775377797136,0.001728358793177476,1.0167548866108103,0.02678621884916539,14468,394.04
05095,AR,0,6787,4,8.506617793153081e-4,5.773441496212996,6792.773441496213,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,2484,33.27
05097,AR,1.1634121274409044,8555,4,8.506617793153081e-4,8.440823649483365,8562.277411522042,0.0016998775377797136,9.858152502889897e-4,0.5799331001082627,0.02678621884916539,3501,54.39
05099,AR,0,8292,4,8.506617793153081e-4,7.053687474082535,8299.053687474083,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,3125,41.85
05101,AR,2.3268242548818088,7243,4,8.506617793153081e-4,8.488167522462586,7249.16134326758,0.0016998775377797136,0.0011709171751771935,0.6888244294977749,0.02678621884916539,2995,55.26
05103,AR,9.016443987667008,22606,4,8.506617793153081e-4,28.24650417086886,22625.230060183203,0.0016998775377797136,0.0012484515779832093,0.7344361874525784,0.02678621884916539,8362,164.5
05105,AR,8.276668083297917,10055,3,0.0012836746938390434,21.184017129849497,10067.90734904655,0.0025640579713467324,0.002104113237777825,0.8206184342519649,0.03430668308799435,3970,111.77
05107,AR,15.706063720452208,16373,4,8.506617793153081e-4,29.63394903318175,16386.92788531273,0.0016998775377797136,0.0018083895432127982,1.063835189901278,0.02678621884916539,5467,155.79
05109,AR,4.6536485097636175,10205,4,8.506617793153081e-4,13.334651967676336,10213.681003457912,0.0016998775377797136,0.0013055676952473646,0.7680363239299139,0.02678621884916539,3940,81.06
05111,AR,3.0492987675308116,22997,3,0.0012836746938390434,32.56996570174729,23026.520666934215,0.0025640579713467324,0.0014144544967454567,0.5516468475174671,0.03430668308799435,8425,159.44
05113,AR,3.781089414182939,19384,4,8.506617793153081e-4,20.27031734443087,19400.489227930248,0.0016998775377797136,0.0010448353701951166,0.6146533188266156,0.02678621884916539,7324,120.58
05115,AR,72.13155190133607,63475,4,8.506617793153081e-4,126.12730834337525,63528.99575644204,0.0016998775377797136,0.0019853502615864273,1.167937229278047,0.02678621884916539,24177,756.37
05117,AR,0,8217,4,8.506617793153081e-4,6.9898878406338865,8223.989887840635,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,3220,43.13
05119,AR,687.8346791330217,398322,3,0.0012836746938390434,1199.150550532377,398833.31587139936,0.0025640579713467324,0.0030066458914355934,1.1726122907651726,0.03430668308799435,144191,5800.58
05121,AR,7.562178828365878,18619,4,8.506617793153081e-4,23.4006504974376,18634.83847166907,0.0016998775377797136,0.0012557474288287548,0.7387281736006365,0.02678621884916539,7007,138.65
05123,AR,7.562178828365878,23138,4,8.506617793153081e-4,27.24479107816348,23157.6826122498,0.0016998775377797136,0.0011764903913033039,0.6921030281039956,0.02678621884916539,10131,187.82
05125,AR,152.02932426689333,123988,3,0.0012836746938390434,311.18958220660863,124147.16025793971,0.0025640579713467324,0.002506618609399137,0.9775982592478492,0.03430668308799435,46369,1555.13
05127,AR,7.853031860226104,9871,4,8.506617793153081e-4,16.24991428384751,9879.396882423622,0.0016998775377797136,0.0016448285737723158,0.9676159236274751,0.02678621884916539,3806,98.65
05129,AR,3.199383350462487,7880,4,8.506617793153081e-4,9.902598171467115,7886.703214821005,0.0016998775377797136,0.0012556067981432041,0.7386454437083795,0.02678621884916539,3155,62.42
05131,AR,199.07564810879728,128184,3,0.0012836746938390434,363.6222050638612,128348.54655695506,0.0025640579713467324,0.002833083932917797,1.1049219497286806,0.03430668308799435,47688,1807.67
05133,AR,9.016443987667008,15913,4,8.506617793153081e-4,22.553024881911504,15926.536580894244,0.0016998775377797136,0.001416065870150734,0.8330399329826554,0.02678621884916539,5731,127.88
05135,AR,1.4542651593011304,17422,4,8.506617793153081e-4,16.274494678532427,17436.82022951923,0.0016998775377797136,9.333407389829555e-4,0.549063516776646,0.02678621884916539,6688,98.36
05137,AR,11.634121274409043,12393,4,8.506617793153081e-4,22.176372705463656,12403.542251431054,0.0016998775377797136,0.0017879064105985583,1.0517854203390575,0.02678621884916539,4873,137.29
05139,AR,29.376156217882837,38815,4,8.506617793153081e-4,62.394593182006524,38848.01843696412,0.0016998775377797136,0.0016061203554886521,0.9448447431021872,0.02678621884916539,14252,360.7
05141,AR,4.6536485097636175,15900,4,8.506617793153081e-4,18.179170800877017,15913.525522291113,0.0016998775377797136,0.0011423723030708857,0.6720321185977841,0.02678621884916539,6239,112.31
05143,AR,367.6583085422865,247331,3,0.0012836746938390434,685.1508542441909,247648.4925457019,0.0025640579713467324,0.0027666263872684416,1.079003056165424,0.03430668308799435,94443,3496
05145,AR,46.536485097636174,77118,4,8.506617793153081e-4,112.13782019487411,77183.60133509724,0.0016998775377797136,0.0014528710536325072,0.8546916006256353,0.02678621884916539,28539,653.37
05147,AR,2.0359712230215825,6259,4,8.506617793153081e-4,7.360263299756096,6264.324292076734,0.0016998775377797136,0.0011749492773012297,0.6911964251471219,0.02678621884916539,2360,43.69
05149,AR,30.53956834532374,20342,4,8.506617793153081e-4,47.84373026015574,20359.30416191483,0.0016998775377797136,0.0023499688338884735,1.3824341940289848,0.02678621884916539,7791,288.5
06001,CA,4851.605068600892,1663823,1,0.00247692321944086,8972.766890340641,1667944.1618217397,0.004941606459101834,0.005379536734935134,1.088621034365593,0.065875644401241,656134,47053.74
06003,CA,0,1515,4,8.506617793153081e-4,1.2887525956626917,1516.2887525956628,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,684,9.16
06005,CA,42.156325543916196,40577,4,8.506617793153081e-4,76.67362856319346,40611.517303019275,0.0016998775377797136,0.001887977442238858,1.1106549738311327,0.02678621884916539,18797,559.22
06007,CA,333.8180970149254,213605,3,0.0012836746938390434,608.0174299924142,213879.1993329775,0.0025640579713467324,0.002842807677832304,1.1087142761983506,0.03430668308799435,84278,3205.62
06009,CA,73.04673650282031,45674,4,8.506617793153081e-4,111.8998626112677,45712.85312610845,0.0016998775377797136,0.002447886206152317,1.44003679779757,0.02678621884916539,18879,728.22
06011,CA,8.358581788879937,21811,4,8.506617793153081e-4,26.91236585752612,21829.553784068645,0.0016998775377797136,0.0012328408598606786,0.7252527505428111,0.02678621884916539,8143,158.19
06013,CA,1855.5261248185777,1162648,2,0.001316614162945478,3386.284948138812,1164178.7588233203,0.002629765938810684,0.0029087328062586014,1.1060804930700716,0.03776920561073565,441433,18441.21
06015,CA,33.07091055600323,27462,4,8.506617793153081e-4,56.43178433956022,27485.360873783557,0.0016998775377797136,0.0020531578464151336,1.2078269174006824,0.02678621884916539,11767,380.7
06017,CA,280.5620464441219,191713,2,0.001316614162945478,532.9740974648884,191965.41205102077,0.002629765938810684,0.0027764069150292238,1.0557619878082602,0.03776920561073565,76723,3059.35
06019,CA,1276.1740103119812,1008280,1,0.00247692321944086,3773.6061540098117,1010777.4321436979,0.004941606459101834,0.003733370012037758,0.7554972341355406,0.065875644401241,361680,18000.4
06021,CA,36.34165995165189,28657,4,8.506617793153081e-4,60.71907456149067,28681.37741460984,0.0016998775377797136,0.002117020869805274,1.2453961081045932,0.02678621884916539,10680,356.28
06023,CA,216.5962933118453,136132,4,8.506617793153081e-4,332.3985826535968,136247.80228934175,0.0016998775377797136,0.002439661976695233,1.4351986672415151,0.02678621884916539,54721,2103.67
06025,CA,147.85167910447763,179578,3,0.0012836746938390434,378.37141327470533,179808.51973417023,0.0025640579713467324,0.002104301919809425,0.8206920215240581,0.03430668308799435,66478,1871.7
06027,CA,15.626913779210314,18829,4,8.506617793153081e-4,31.644024421938248,18845.01711064273,0.0016998775377797136,0.0016791719655201202,0.9878193741611305,0.02678621884916539,7578,200.51
06029,CA,884.5970149253732,906883,3,0.0012836746938390434,2048.7397722982064,908047.1427573728,0.0025640579713467324,0.0022562041945058163,0.8799349389595819,0.03430668308799435,330954,9990.72
06031,CA,88.37593283582089,152515,3,0.0012836746938390434,284.1555787666826,152710.77964593086,0.0025640579713467324,0.001860743422471645,0.7257025555839198,0.03430668308799435,63487,1580.6
06033,CA,70.8662369057212,68024,4,8.506617793153081e-4,128.7316537818657,68081.86541687614,0.0016998775377797136,0.0018908361719177525,1.1123367006704838,0.02678621884916539,26722,796.19
06035,CA,34.5245769540693,31873,4,8.506617793153081e-4,61.637719846186116,31900.113142892118,0.0016998775377797136,0.0019322100699169474,1.1366760410521652,0.02678621884916539,17346,528.14
06037,CA,24478.363366250112,9936690,1,0.00247692321944086,49090.78155163591,9961302.418185385,0.004941606459101834,0.004928148899687618,0.9972766832960911,0.065875644401241,3863992,253849.76
06039,CA,103.53592162554428,157243,2,0.001316614162945478,310.5642824495801,157450.02836082404,0.002629765938810684,0.0019724625373700676,0.7500525078144852,0.03776920561073565,55087,1560.55
06041,CA,736.9321480406386,260485,2,0.001316614162945478,1079.8903882754914,260827.95824023485,0.002629765938810684,0.0041402401627545675,1.5743759175111218,0.03776920561073565,101958,6062.72
06043,CA,16.353746978243354,17130,4,8.506617793153081e-4,30.92558325791458,17144.571836279672,0.0016998775377797136,0.0018038119326183974,1.0611422837991242,0.02678621884916539,7241,205.82
06045,CA,81.40531829170024,91145,4,8.506617793153081e-4,158.938886167394,91222.5335678757,0.0016998775377797136,0.0017423204547276994,1.0249682203598163,0.02678621884916539,35484,974.21
06047,CA,327.11660447761193,282290,3,0.0012836746938390434,689.4851338014355,282652.36852932384,0.0025640579713467324,0.0024393396644398,0.9513590143824143,0.03430668308799435,101084,3299.18
06049,CA,3.2707493956486706,8651,4,8.506617793153081e-4,10.629824448505401,8658.359075052856,0.0016998775377797136,0.001227695035094223,0.7222255767305278,0.02678621884916539,3463,66.99
06051,CA,8.721998388396454,13219,4,8.506617793153081e-4,19.96689644916551,13230.24489806077,0.0016998775377797136,0.0015091857031378285,0.8878202515159085,0.02678621884916539,5792,137.74
06053,CA,502.1930970149254,437609,3,0.0012836746938390434,1063.9406961111354,438170.7475990962,0.0025640579713467324,0.00242814177336317,0.9469917609108601,0.03430668308799435,165505,5376.95
06055,CA,229.107276119403,137384,3,0.0012836746938390434,405.4636402577861,137560.3563641384,0.0025640579713467324,0.002947532639305443,1.1495577214883703,0.03430668308799435,54639,2154.83
