GEOID,State,msm_county,value,type,demographic,category
01029,AL,153.05,0.2666,percent,25-34,Age
01029,AL,153.05,0.3778,percent,35-44,Age
01029,AL,153.05,0,percent,45-54,Age
01029,AL,153.05,0.2139,percent,55+,Age
01029,AL,153.05,0.2183,percent,College,Education
01029,AL,153.05,0.4382,percent,Graduate,Education
01029,AL,153.05,0.1497,percent,HS/GED,Education
01029,AL,153.05,0.1938,percent,Less HS,Education
01029,AL,153.05,0.0889,percent,less_20k,Income
01029,AL,153.05,0.3845,percent,20k_40k,Income
01029,AL,153.05,0.2658,percent,"40K, 90K",Income
01029,AL,153.05,0.2608,percent,"90K, infty",Income
01029,AL,153.05,21.6875,count,18-24,Age
01029,AL,153.05,40.7977,count,25-34,Age
01029,AL,153.05,57.8194,count,35-44,Age
01029,AL,153.05,0.0012,count,45-54,Age
01029,AL,153.05,32.7443,count,55+,Age
01029,AL,153.05,33.4116,count,College,Education
01029,AL,153.05,67.0699,count,Graduate,Education
01029,AL,153.05,22.9115,count,HS/GED,Education
01029,AL,153.05,29.6571,count,Less HS,Education
01029,AL,153.05,13.6016,count,less_20k,Income
01029,AL,153.05,58.8551,count,20k_40k,Income
01029,AL,153.05,40.6752,count,"40K, 90K",Income
01029,AL,153.05,39.918,count,"90K, infty",Income
01029,AL,153.05,0.0037,rate,18-24,Age
01029,AL,153.05,0.007,rate,25-34,Age
01029,AL,153.05,0.0099,rate,35-44,Age
01029,AL,153.05,0,rate,45-54,Age
01029,AL,153.05,0.0056,rate,55+,Age
01029,AL,153.05,0.0057,rate,College,Education
01029,AL,153.05,0.0115,rate,Graduate,Education
01029,AL,153.05,0.0039,rate,HS/GED,Education
01029,AL,153.05,0.0051,rate,Less HS,Education
01029,AL,153.05,0.0023,rate,less_20k,Income
01029,AL,153.05,0.0101,rate,20k_40k,Income
01029,AL,153.05,0.007,rate,"40K, 90K",Income
01029,AL,153.05,0.0069,rate,"90K, infty",Income
01031,AL,487.63,0.1417,percent,18-24,Age
01031,AL,487.63,0.2666,percent,25-34,Age
01031,AL,487.63,0.3778,percent,35-44,Age
01031,AL,487.63,0,percent,45-54,Age
01031,AL,487.63,0.2139,percent,55+,Age
01031,AL,487.63,0.2183,percent,College,Education
01031,AL,487.63,0.4382,percent,Graduate,Education
01031,AL,487.63,0.1497,percent,HS/GED,Education
01031,AL,487.63,0.1938,percent,Less HS,Education
01031,AL,487.63,0.0889,percent,less_20k,Income
01031,AL,487.63,0.3845,percent,20k_40k,Income
01031,AL,487.63,0.2658,percent,"40K, 90K",Income
01031,AL,487.63,0.2608,percent,"90K, infty",Income
01031,AL,487.63,69.098,count,18-24,Age
01031,AL,487.63,129.985,count,25-34,Age
01031,AL,487.63,184.2173,count,35-44,Age
01031,AL,487.63,0.0037,count,45-54,Age
01031,AL,487.63,104.3259,count,55+,Age
01031,AL,487.63,106.452,count,College,Education
01031,AL,487.63,213.6902,count,Graduate,Education
01031,AL,487.63,72.9979,count,HS/GED,Education
01031,AL,487.63,94.4899,count,Less HS,Education
01031,AL,487.63,43.3358,count,less_20k,Income
01031,AL,487.63,187.5174,count,20k_40k,Income
01031,AL,487.63,129.5947,count,"40K, 90K",Income
01031,AL,487.63,127.1822,count,"90K, infty",Income
01031,AL,487.63,0.0034,rate,18-24,Age
01031,AL,487.63,0.0065,rate,25-34,Age
01031,AL,487.63,0.0092,rate,35-44,Age
01031,AL,487.63,0,rate,45-54,Age
01031,AL,487.63,0.0052,rate,55+,Age
01031,AL,487.63,0.0053,rate,College,Education
01031,AL,487.63,0.0106,rate,Graduate,Education
01031,AL,487.63,0.0036,rate,HS/GED,Education
01031,AL,487.63,0.0047,rate,Less HS,Education
01031,AL,487.63,0.0022,rate,less_20k,Income
01031,AL,487.63,0.0093,rate,20k_40k,Income
01031,AL,487.63,0.0064,rate,"40K, 90K",Income
01031,AL,487.63,0.0063,rate,"90K, infty",Income
01033,AL,494.99,0.2365,percent,18-24,Age
01033,AL,494.99,0.2666,percent,25-34,Age
01033,AL,494.99,0.1679,percent,35-44,Age
01033,AL,494.99,0.1862,percent,45-54,Age
01033,AL,494.99,0.1429,percent,55+,Age
01033,AL,494.99,0.3624,percent,College,Education
01033,AL,494.99,0.2603,percent,Graduate,Education
01033,AL,494.99,0.2271,percent,HS/GED,Education
01033,AL,494.99,0.1503,percent,Less HS,Education
01033,AL,494.99,0.4942,percent,less_20k,Income
01033,AL,494.99,0.1708,percent,20k_40k,Income
01033,AL,494.99,0.1874,percent,"40K, 90K",Income
01033,AL,494.99,0.1476,percent,"90K, infty",Income
01033,AL,494.99,117.041,count,18-24,Age
01033,AL,494.99,131.9708,count,25-34,Age
01033,AL,494.99,83.0876,count,35-44,Age
01033,AL,494.99,92.1538,count,45-54,Age
01033,AL,494.99,70.7367,count,55+,Age
01033,AL,494.99,179.3712,count,College,Education
01033,AL,494.99,128.8216,count,Graduate,Education
01033,AL,494.99,112.4101,count,HS/GED,Education
01033,AL,494.99,74.387,count,Less HS,Education
01033,AL,494.99,244.6385,count,less_20k,Income
01033,AL,494.99,84.5587,count,20k_40k,Income
01033,AL,494.99,92.7413,count,"40K, 90K",Income
01033,AL,494.99,73.0516,count,"90K, infty",Income
01033,AL,494.99,0.0054,rate,18-24,Age
01033,AL,494.99,0.0061,rate,25-34,Age
01033,AL,494.99,0.0039,rate,35-44,Age
01033,AL,494.99,0.0043,rate,45-54,Age
01033,AL,494.99,0.0033,rate,55+,Age
01033,AL,494.99,0.0083,rate,College,Education
01033,AL,494.99,0.006,rate,Graduate,Education
01033,AL,494.99,0.0052,rate,HS/GED,Education
01033,AL,494.99,0.0034,rate,Less HS,Education
01033,AL,494.99,0.0113,rate,less_20k,Income
01033,AL,494.99,0.0039,rate,20k_40k,Income
01033,AL,494.99,0.0043,rate,"40K, 90K",Income
01033,AL,494.99,0.0034,rate,"90K, infty",Income
01035,AL,136.05,0.1417,percent,18-24,Age
01035,AL,136.05,0.2666,percent,25-34,Age
01035,AL,136.05,0.3778,percent,35-44,Age
01035,AL,136.05,0,percent,45-54,Age
01035,AL,136.05,0.2139,percent,55+,Age
01035,AL,136.05,0.2183,percent,College,Education
01035,AL,136.05,0.4382,percent,Graduate,Education
01035,AL,136.05,0.1497,percent,HS/GED,Education
01035,AL,136.05,0.1938,percent,Less HS,Education
01035,AL,136.05,0.0889,percent,less_20k,Income
01035,AL,136.05,0.3845,percent,20k_40k,Income
01035,AL,136.05,0.2658,percent,"40K, 90K",Income
01035,AL,136.05,0.2608,percent,"90K, infty",Income
01035,AL,136.05,19.2785,count,18-24,Age
01035,AL,136.05,36.2661,count,25-34,Age
01035,AL,136.05,51.3971,count,35-44,Age
01035,AL,136.05,0.001,count,45-54,Age
01035,AL,136.05,29.1072,count,55+,Age
01035,AL,136.05,29.7004,count,College,Education
01035,AL,136.05,59.6201,count,Graduate,Education
01035,AL,136.05,20.3666,count,HS/GED,Education
01035,AL,136.05,26.3629,count,Less HS,Education
01035,AL,136.05,12.0908,count,less_20k,Income
01035,AL,136.05,52.3178,count,20k_40k,Income
01035,AL,136.05,36.1572,count,"40K, 90K",Income
01035,AL,136.05,35.4842,count,"90K, infty",Income
01035,AL,136.05,0.0044,rate,18-24,Age
01035,AL,136.05,0.0082,rate,25-34,Age
01035,AL,136.05,0.0117,rate,35-44,Age
01035,AL,136.05,0,rate,45-54,Age
01035,AL,136.05,0.0066,rate,55+,Age
01035,AL,136.05,0.0068,rate,College,Education
01035,AL,136.05,0.0136,rate,Graduate,Education
01035,AL,136.05,0.0046,rate,HS/GED,Education
01035,AL,136.05,0.006,rate,Less HS,Education
01035,AL,136.05,0.0027,rate,less_20k,Income
01035,AL,136.05,0.0119,rate,20k_40k,Income
01035,AL,136.05,0.0082,rate,"40K, 90K",Income
01035,AL,136.05,0.0081,rate,"90K, infty",Income
01037,AL,276.45,0.1417,percent,18-24,Age
01037,AL,276.45,0.2666,percent,25-34,Age
01037,AL,276.45,0.3778,percent,35-44,Age
01037,AL,276.45,0,percent,45-54,Age
01037,AL,276.45,0.2139,percent,55+,Age
01037,AL,276.45,0.2183,percent,College,Education
01037,AL,276.45,0.4382,percent,Graduate,Education
01037,AL,276.45,0.1497,percent,HS/GED,Education
01037,AL,276.45,0.1938,percent,Less HS,Education
01037,AL,276.45,0.0889,percent,less_20k,Income
01037,AL,276.45,0.3845,percent,20k_40k,Income
01037,AL,276.45,0.2658,percent,"40K, 90K",Income
01037,AL,276.45,0.2608,percent,"90K, infty",Income
01037,AL,276.45,39.1735,count,18-24,Age
01037,AL,276.45,73.6918,count,25-34,Age
01037,AL,276.45,104.4375,count,35-44,Age
01037,AL,276.45,0.0021,count,45-54,Age
01037,AL,276.45,59.1451,count,55+,Age
01037,AL,276.45,60.3504,count,College,Education
01037,AL,276.45,121.1465,count,Graduate,Education
01037,AL,276.45,41.3844,count,HS/GED,Education
01037,AL,276.45,53.5687,count,Less HS,Education
01037,AL,276.45,24.5682,count,less_20k,Income
01037,AL,276.45,106.3084,count,20k_40k,Income
01037,AL,276.45,73.4706,count,"40K, 90K",Income
01037,AL,276.45,72.1029,count,"90K, infty",Income
01037,AL,276.45,0.009,rate,18-24,Age
01037,AL,276.45,0.0169,rate,25-34,Age
01037,AL,276.45,0.024,rate,35-44,Age
01037,AL,276.45,0,rate,45-54,Age
01037,AL,276.45,0.0136,rate,55+,Age
01037,AL,276.45,0.0139,rate,College,Education
01037,AL,276.45,0.0278,rate,Graduate,Education
01037,AL,276.45,0.0095,rate,HS/GED,Education
01037,AL,276.45,0.0123,rate,Less HS,Education
01037,AL,276.45,0.0056,rate,less_20k,Income
01037,AL,276.45,0.0244,rate,20k_40k,Income
01037,AL,276.45,0.0169,rate,"40K, 90K",Income
01037,AL,276.45,0.0166,rate,"90K, infty",Income
01039,AL,441.17,0.1417,percent,18-24,Age
01039,AL,441.17,0.2666,percent,25-34,Age
01039,AL,441.17,0.3778,percent,35-44,Age
01039,AL,441.17,0,percent,45-54,Age
01039,AL,441.17,0.2139,percent,55+,Age
01039,AL,441.17,0.2183,percent,College,Education
01039,AL,441.17,0.4382,percent,Graduate,Education
01039,AL,441.17,0.1497,percent,HS/GED,Education
01039,AL,441.17,0.1938,percent,Less HS,Education
01039,AL,441.17,0.0889,percent,less_20k,Income
01039,AL,441.17,0.3845,percent,20k_40k,Income
01039,AL,441.17,0.2658,percent,"40K, 90K",Income
01039,AL,441.17,0.2608,percent,"90K, infty",Income
01039,AL,441.17,62.5146,count,18-24,Age
01039,AL,441.17,117.6004,count,25-34,Age
01039,AL,441.17,166.6656,count,35-44,Age
01039,AL,441.17,0.0034,count,45-54,Age
01039,AL,441.17,94.3861,count,55+,Age
01039,AL,441.17,96.3096,count,College,Education
01039,AL,441.17,193.3304,count,Graduate,Education
01039,AL,441.17,66.0428,count,HS/GED,Education
01039,AL,441.17,85.4871,count,Less HS,Education
01039,AL,441.17,39.2069,count,less_20k,Income
01039,AL,441.17,169.6512,count,20k_40k,Income
01039,AL,441.17,117.2473,count,"40K, 90K",Income
01039,AL,441.17,115.0646,count,"90K, infty",Income
01039,AL,441.17,0.0045,rate,18-24,Age
01039,AL,441.17,0.0084,rate,25-34,Age
01039,AL,441.17,0.012,rate,35-44,Age
01039,AL,441.17,0,rate,45-54,Age
01039,AL,441.17,0.0068,rate,55+,Age
01039,AL,441.17,0.0069,rate,College,Education
01039,AL,441.17,0.0139,rate,Graduate,Education
01039,AL,441.17,0.0047,rate,HS/GED,Education
01039,AL,441.17,0.0061,rate,Less HS,Education
01039,AL,441.17,0.0028,rate,less_20k,Income
01039,AL,441.17,0.0122,rate,20k_40k,Income
01039,AL,441.17,0.0084,rate,"40K, 90K",Income
01039,AL,441.17,0.0083,rate,"90K, infty",Income
01041,AL,68.42,0.1417,percent,18-24,Age
01041,AL,68.42,0.2666,percent,25-34,Age
01041,AL,68.42,0.3778,percent,35-44,Age
01041,AL,68.42,0,percent,45-54,Age
01041,AL,68.42,0.2139,percent,55+,Age
01041,AL,68.42,0.2183,percent,College,Education
01041,AL,68.42,0.4382,percent,Graduate,Education
01041,AL,68.42,0.1497,percent,HS/GED,Education
01041,AL,68.42,0.1938,percent,Less HS,Education
01041,AL,68.42,0.0889,percent,less_20k,Income
01041,AL,68.42,0.3845,percent,20k_40k,Income
01041,AL,68.42,0.2658,percent,"40K, 90K",Income
01041,AL,68.42,0.2608,percent,"90K, infty",Income
01041,AL,68.42,9.6952,count,18-24,Age
01041,AL,68.42,18.2384,count,25-34,Age
01041,AL,68.42,25.8478,count,35-44,Age
01041,AL,68.42,5e-4,count,45-54,Age
01041,AL,68.42,14.6381,count,55+,Age
01041,AL,68.42,14.9364,count,College,Education
01041,AL,68.42,29.9832,count,Graduate,Education
01041,AL,68.42,10.2424,count,HS/GED,Education
01041,AL,68.42,13.258,count,Less HS,Education
01041,AL,68.42,6.0805,count,less_20k,Income
01041,AL,68.42,26.3108,count,20k_40k,Income
01041,AL,68.42,18.1836,count,"40K, 90K",Income
01041,AL,68.42,17.8451,count,"90K, infty",Income
01041,AL,68.42,0.002,rate,18-24,Age
01041,AL,68.42,0.0037,rate,25-34,Age
01041,AL,68.42,0.0053,rate,35-44,Age
01041,AL,68.42,0,rate,45-54,Age
01041,AL,68.42,0.003,rate,55+,Age
01041,AL,68.42,0.003,rate,College,Education
01041,AL,68.42,0.0061,rate,Graduate,Education
01041,AL,68.42,0.0021,rate,HS/GED,Education
01041,AL,68.42,0.0027,rate,Less HS,Education
01041,AL,68.42,0.0012,rate,less_20k,Income
01041,AL,68.42,0.0054,rate,20k_40k,Income
01041,AL,68.42,0.0037,rate,"40K, 90K",Income
01041,AL,68.42,0.0036,rate,"90K, infty",Income
01043,AL,723.37,0.1417,percent,18-24,Age
01043,AL,723.37,0.2666,percent,25-34,Age
01043,AL,723.37,0.3778,percent,35-44,Age
01043,AL,723.37,0,percent,45-54,Age
01043,AL,723.37,0.2139,percent,55+,Age
01043,AL,723.37,0.2183,percent,College,Education
01043,AL,723.37,0.4382,percent,Graduate,Education
01043,AL,723.37,0.1497,percent,HS/GED,Education
01043,AL,723.37,0.1938,percent,Less HS,Education
01043,AL,723.37,0.0889,percent,less_20k,Income
01043,AL,723.37,0.3845,percent,20k_40k,Income
01043,AL,723.37,0.2658,percent,"40K, 90K",Income
01043,AL,723.37,0.2608,percent,"90K, infty",Income
01043,AL,723.37,102.5028,count,18-24,Age
01043,AL,723.37,192.825,count,25-34,Age
01043,AL,723.37,273.2753,count,35-44,Age
01043,AL,723.37,0.0055,count,45-54,Age
01043,AL,723.37,154.7613,count,55+,Age
01043,AL,723.37,157.9153,count,College,Education
01043,AL,723.37,316.9967,count,Graduate,Education
01043,AL,723.37,108.288,count,HS/GED,Education
01043,AL,723.37,140.1701,count,Less HS,Education
01043,AL,723.37,64.286,count,less_20k,Income
01043,AL,723.37,278.1708,count,20k_40k,Income
01043,AL,723.37,192.246,count,"40K, 90K",Income
01043,AL,723.37,188.6672,count,"90K, infty",Income
01043,AL,723.37,0.003,rate,18-24,Age
01043,AL,723.37,0.0057,rate,25-34,Age
01043,AL,723.37,0.0081,rate,35-44,Age
01043,AL,723.37,0,rate,45-54,Age
01043,AL,723.37,0.0046,rate,55+,Age
01043,AL,723.37,0.0047,rate,College,Education
01043,AL,723.37,0.0094,rate,Graduate,Education
01043,AL,723.37,0.0032,rate,HS/GED,Education
01043,AL,723.37,0.0041,rate,Less HS,Education
01043,AL,723.37,0.0019,rate,less_20k,Income
01043,AL,723.37,0.0082,rate,20k_40k,Income
01043,AL,723.37,0.0057,rate,"40K, 90K",Income
01043,AL,723.37,0.0056,rate,"90K, infty",Income
01045,AL,508.26,0.1417,percent,18-24,Age
01045,AL,508.26,0.2666,percent,25-34,Age
01045,AL,508.26,0.3778,percent,35-44,Age
01045,AL,508.26,0,percent,45-54,Age
01045,AL,508.26,0.2139,percent,55+,Age
01045,AL,508.26,0.2183,percent,College,Education
01045,AL,508.26,0.4382,percent,Graduate,Education
01045,AL,508.26,0.1497,percent,HS/GED,Education
01045,AL,508.26,0.1938,percent,Less HS,Education
01045,AL,508.26,0.0889,percent,less_20k,Income
01045,AL,508.26,0.3845,percent,20k_40k,Income
01045,AL,508.26,0.2658,percent,"40K, 90K",Income
01045,AL,508.26,0.2608,percent,"90K, infty",Income
01045,AL,508.26,72.0214,count,18-24,Age
01045,AL,508.26,135.4842,count,25-34,Age
01045,AL,508.26,192.0109,count,35-44,Age
01045,AL,508.26,0.0039,count,45-54,Age
01045,AL,508.26,108.7396,count,55+,Age
01045,AL,508.26,110.9557,count,College,Education
01045,AL,508.26,222.7307,count,Graduate,Education
01045,AL,508.26,76.0862,count,HS/GED,Education
01045,AL,508.26,98.4874,count,Less HS,Education
01045,AL,508.26,45.1692,count,less_20k,Income
01045,AL,508.26,195.4506,count,20k_40k,Income
01045,AL,508.26,135.0774,count,"40K, 90K",Income
01045,AL,508.26,132.5628,count,"90K, infty",Income
01045,AL,508.26,0.0039,rate,18-24,Age
01045,AL,508.26,0.0073,rate,25-34,Age
01045,AL,508.26,0.0104,rate,35-44,Age
01045,AL,508.26,0,rate,45-54,Age
01045,AL,508.26,0.0059,rate,55+,Age
01045,AL,508.26,0.006,rate,College,Education
01045,AL,508.26,0.012,rate,Graduate,Education
01045,AL,508.26,0.0041,rate,HS/GED,Education
01045,AL,508.26,0.0053,rate,Less HS,Education
01045,AL,508.26,0.0024,rate,less_20k,Income
01045,AL,508.26,0.0105,rate,20k_40k,Income
01045,AL,508.26,0.0073,rate,"40K, 90K",Income
01045,AL,508.26,0.0071,rate,"90K, infty",Income
01047,AL,222.3,0.1417,percent,18-24,Age
01047,AL,222.3,0.2666,percent,25-34,Age
01047,AL,222.3,0.3778,percent,35-44,Age
01047,AL,222.3,0,percent,45-54,Age
01047,AL,222.3,0.2139,percent,55+,Age
01047,AL,222.3,0.2183,percent,College,Education
01047,AL,222.3,0.4382,percent,Graduate,Education
01047,AL,222.3,0.1497,percent,HS/GED,Education
01047,AL,222.3,0.1938,percent,Less HS,Education
01047,AL,222.3,0.0889,percent,less_20k,Income
01047,AL,222.3,0.3845,percent,20k_40k,Income
01047,AL,222.3,0.2658,percent,"40K, 90K",Income
01047,AL,222.3,0.2608,percent,"90K, infty",Income
01047,AL,222.3,31.5003,count,18-24,Age
01047,AL,222.3,59.2574,count,25-34,Age
01047,AL,222.3,83.9807,count,35-44,Age
01047,AL,222.3,0.0017,count,45-54,Age
01047,AL,222.3,47.5599,count,55+,Age
01047,AL,222.3,48.5292,count,College,Education
01047,AL,222.3,97.4168,count,Graduate,Education
01047,AL,222.3,33.2782,count,HS/GED,Education
01047,AL,222.3,43.0759,count,Less HS,Education
01047,AL,222.3,19.7558,count,less_20k,Income
01047,AL,222.3,85.4851,count,20k_40k,Income
01047,AL,222.3,59.0794,count,"40K, 90K",Income
01047,AL,222.3,57.9796,count,"90K, infty",Income
01047,AL,222.3,0.0024,rate,18-24,Age
01047,AL,222.3,0.0045,rate,25-34,Age
01047,AL,222.3,0.0064,rate,35-44,Age
01047,AL,222.3,0,rate,45-54,Age
01047,AL,222.3,0.0036,rate,55+,Age
01047,AL,222.3,0.0037,rate,College,Education
01047,AL,222.3,0.0074,rate,Graduate,Education
01047,AL,222.3,0.0025,rate,HS/GED,Education
01047,AL,222.3,0.0033,rate,Less HS,Education
01047,AL,222.3,0.0015,rate,less_20k,Income
01047,AL,222.3,0.0065,rate,20k_40k,Income
01047,AL,222.3,0.0045,rate,"40K, 90K",Income
01047,AL,222.3,0.0044,rate,"90K, infty",Income
01049,AL,657.89,0.1417,percent,18-24,Age
01049,AL,657.89,0.2666,percent,25-34,Age
01049,AL,657.89,0.3778,percent,35-44,Age
01049,AL,657.89,0,percent,45-54,Age
01049,AL,657.89,0.2139,percent,55+,Age
01049,AL,657.89,0.2183,percent,College,Education
01049,AL,657.89,0.4382,percent,Graduate,Education
01049,AL,657.89,0.1497,percent,HS/GED,Education
01049,AL,657.89,0.1938,percent,Less HS,Education
01049,AL,657.89,0.0889,percent,less_20k,Income
01049,AL,657.89,0.3845,percent,20k_40k,Income
01049,AL,657.89,0.2658,percent,"40K, 90K",Income
01049,AL,657.89,0.2608,percent,"90K, infty",Income
01049,AL,657.89,93.2242,count,18-24,Age
01049,AL,657.89,175.3703,count,25-34,Age
01049,AL,657.89,248.5382,count,35-44,Age
01049,AL,657.89,0.005,count,45-54,Age
01049,AL,657.89,140.7522,count,55+,Age
01049,AL,657.89,143.6206,count,College,Education
01049,AL,657.89,288.3019,count,Graduate,Education
01049,AL,657.89,98.4857,count,HS/GED,Education
01049,AL,657.89,127.4818,count,Less HS,Education
01049,AL,657.89,58.4668,count,less_20k,Income
01049,AL,657.89,252.9906,count,20k_40k,Income
01049,AL,657.89,174.8437,count,"40K, 90K",Income
01049,AL,657.89,171.5889,count,"90K, infty",Income
01049,AL,657.89,0.0034,rate,18-24,Age
01049,AL,657.89,0.0065,rate,25-34,Age
01049,AL,657.89,0.0092,rate,35-44,Age
01049,AL,657.89,0,rate,45-54,Age
01049,AL,657.89,0.0052,rate,55+,Age
01049,AL,657.89,0.0053,rate,College,Education
01049,AL,657.89,0.0107,rate,Graduate,Education
01049,AL,657.89,0.0036,rate,HS/GED,Education
01049,AL,657.89,0.0047,rate,Less HS,Education
01049,AL,657.89,0.0022,rate,less_20k,Income
01049,AL,657.89,0.0094,rate,20k_40k,Income
01049,AL,657.89,0.0065,rate,"40K, 90K",Income
01049,AL,657.89,0.0063,rate,"90K, infty",Income
01051,AL,1015.33,0.2365,percent,18-24,Age
01051,AL,1015.33,0.2666,percent,25-34,Age
01051,AL,1015.33,0.1679,percent,35-44,Age
01051,AL,1015.33,0.1862,percent,45-54,Age
01051,AL,1015.33,0.1429,percent,55+,Age
01051,AL,1015.33,0.3624,percent,College,Education
01051,AL,1015.33,0.2603,percent,Graduate,Education
01051,AL,1015.33,0.2271,percent,HS/GED,Education
01051,AL,1015.33,0.1503,percent,Less HS,Education
01051,AL,1015.33,0.4942,percent,less_20k,Income
01051,AL,1015.33,0.1708,percent,20k_40k,Income
01051,AL,1015.33,0.1874,percent,"40K, 90K",Income
01051,AL,1015.33,0.1476,percent,"90K, infty",Income
01051,AL,1015.33,240.0761,count,18-24,Age
01051,AL,1015.33,270.7003,count,25-34,Age
01051,AL,1015.33,170.4304,count,35-44,Age
01051,AL,1015.33,189.0272,count,45-54,Age
01051,AL,1015.33,145.096,count,55+,Age
01051,AL,1015.33,367.9286,count,College,Education
01051,AL,1015.33,264.2406,count,Graduate,Education
01051,AL,1015.33,230.5771,count,HS/GED,Education
01051,AL,1015.33,152.5837,count,Less HS,Education
01051,AL,1015.33,501.8056,count,less_20k,Income
01051,AL,1015.33,173.4478,count,20k_40k,Income
01051,AL,1015.33,190.2322,count,"40K, 90K",Income
01051,AL,1015.33,149.8444,count,"90K, infty",Income
01051,AL,1015.33,0.0073,rate,18-24,Age
01051,AL,1015.33,0.0082,rate,25-34,Age
01051,AL,1015.33,0.0052,rate,35-44,Age
01051,AL,1015.33,0.0057,rate,45-54,Age
01051,AL,1015.33,0.0044,rate,55+,Age
01051,AL,1015.33,0.0112,rate,College,Education
01051,AL,1015.33,0.008,rate,Graduate,Education
01051,AL,1015.33,0.007,rate,HS/GED,Education
01051,AL,1015.33,0.0046,rate,Less HS,Education
01051,AL,1015.33,0.0153,rate,less_20k,Income
01051,AL,1015.33,0.0053,rate,20k_40k,Income
01051,AL,1015.33,0.0058,rate,"40K, 90K",Income
01051,AL,1015.33,0.0046,rate,"90K, infty",Income
01053,AL,311.12,0.1417,percent,18-24,Age
01053,AL,311.12,0.2666,percent,25-34,Age
01053,AL,311.12,0.3778,percent,35-44,Age
01053,AL,311.12,0,percent,45-54,Age
01053,AL,311.12,0.2139,percent,55+,Age
01053,AL,311.12,0.2183,percent,College,Education
01053,AL,311.12,0.4382,percent,Graduate,Education
01053,AL,311.12,0.1497,percent,HS/GED,Education
