county_index,age,mean,median,q025,q975
36,4,1.1119740396629147e-06,6.076635092900527e-07,6.945317570860526e-08,5.235044055238387e-06
36,5,0.01897235101294251,0.0174687726305202,0.0055973895495595736,0.040976322859925425
37,1,0.0654851504428104,0.06220301438420592,0.028489440794753223,0.12131965130611988
37,2,0.041951830867299394,0.04009993067081086,0.019713839373009922,0.07480482612195657
37,3,0.04236550263463023,0.04061358644414796,0.021262043273149293,0.07363619303597851
37,4,0.038602881243461444,0.03622100644094283,0.01610067704082767,0.07435997017808138
37,5,0.024499299242088168,0.02366738181007548,0.01327992845940202,0.04027493822243958
38,1,0.01584084140925678,0.010036211439259455,0.0011539726928129863,0.06371002396851297
38,2,0.025035576314508576,0.019156722360755635,0.0029345990150553714,0.0786178155952907
38,3,0.03142312342848462,0.02645839811669039,0.006993605453965895,0.08347270211353025
38,4,9.941626797824238e-07,5.24447303809025e-07,5.9052796532071945e-08,4.767823368195373e-06
38,5,0.016875243214466137,0.014953193411055166,0.004810994852659347,0.039761541352564676
39,1,0.03469437458505806,0.0318909832408902,0.012147753168617662,0.07309551019952115
39,2,0.03735157205390956,0.03561842903324846,0.01869270291242021,0.06589471996058004
39,3,0.02377046642498883,0.022418994811155966,0.011081325624064282,0.0443095422303036
39,4,0.026569157701608382,0.024926530210557837,0.01162358645692136,0.05076395960925066
39,5,0.020002699926078952,0.019192538080465713,0.01004437727504747,0.03466639624082429
40,1,0.0431469720400626,0.03831005611627411,0.013397176912749637,0.10040320904076316
40,2,0.04587186389953145,0.042758801074284106,0.021258730449875342,0.0882862073701102
40,3,0.029181054951261203,0.0269661564761998,0.012715541979732676,0.05866740754325568
40,4,0.03254964737586311,0.02998187003914328,0.013561919434203604,0.06659321855532171
40,5,0.024537495141288165,0.023002305294627372,0.011578405369299261,0.046414617704596636
41,1,0.03649035715535945,0.03425364174204194,0.013779036891888996,0.07192376821794319
41,2,0.04001834280785255,0.038258606406371645,0.019575787940557803,0.07086939650140524
41,3,0.025502847448223436,0.02402758731465869,0.011579010568982417,0.04787264775579842
41,4,0.02851646212048877,0.02674614430101297,0.01219742271420841,0.05512397005181214
41,5,0.02163364128225701,0.020555679346957165,0.00995629109485473,0.039403292751891764
42,1,0.038537643670216164,0.034763181944069445,0.012549366007232221,0.08615941888392617
42,2,0.04079219980962111,0.03897153162262204,0.020550296829519064,0.07178455016108833
42,3,0.025948368725815605,0.02449420340877248,0.012283918640757887,0.047959681085722405
42,4,0.028967550414392015,0.02724258925423898,0.0130015849180517,0.054731660635301556
42,5,0.021954582863181995,0.020946597146696375,0.01080656170543454,0.038975904146132015
43,1,0.023810054079619457,0.021835849888395827,0.008210325899341614,0.05042384538137871
43,2,0.025414945025631124,0.02447305095765486,0.013146692117241683,0.04303580655252432
43,3,0.016175258721575065,0.015363751733281968,0.00782124625305751,0.029052488300523042
43,4,0.018070446249513497,0.017079510001402374,0.008246325047399283,0.03346523043116299
43,5,0.013577177498952942,0.013175898122037455,0.007188829617218185,0.02227894285973964
44,1,0.030621569615495288,0.02820878745559202,0.011543468383582984,0.06412389443772627
44,2,0.03419983680913801,0.03148655549875991,0.014747415677678297,0.06952585988097956
44,3,0.021813809666971634,0.019779184583547244,0.008761876888759868,0.04663018695692607
44,4,0.024348507706454685,0.022045544660038226,0.009322101903971848,0.05260656681170164
44,5,0.018285121181087466,0.016949965957186786,0.007944503471613702,0.03654662759078034
45,1,0.047542796236637035,0.04355501236315287,0.016326248787863318,0.10146695876646238
45,2,0.050644484545583984,0.04883213885290473,0.026509567498021698,0.08495762565196895
45,3,0.0322933136309889,0.030666250213634838,0.015519476335631123,0.058269898819501426
45,4,0.036131777746835944,0.03406322010578787,0.01626287860384674,0.06750446824236628
45,5,0.0272896476391271,0.02624238299234976,0.013795949815664552,0.04670245344502924
