county_index,ethn,mean,median,q025,q975
117,2,0.051801437178448595,0.050018693830590835,0.03018053287942781,0.08385024861224256
118,1,0.0018805986713873834,0.0017042902474164187,0.0008278039386548972,0.00390303666213775
118,2,0.02708746826092038,0.02514905753166988,0.01487385428489653,0.04958976619704377
119,1,0.00025764688283929743,0.00022947985023537352,0.00010342980513203688,0.0005829840665577374
119,2,0.0037134312112149007,0.0033780498156621005,0.001806218037877399,0.007672680396897525
120,1,0.0044796350677125925,0.00410392109975195,0.001857051560208132,0.009261821205842463
120,2,0.06449169290537589,0.060796716402280175,0.03254996846756843,0.11782391142383421
121,1,0.0004006330469443447,0.0003770987267149331,0.00018923972633742533,0.0007509617641929618
121,2,0.005769120797344375,0.00559823427698475,0.0034079863840438,0.009133986320786436
122,1,0.0012858286127303625,0.0011794630475137876,0.000576321624167277,0.002594767945744892
122,2,0.018502298628978155,0.017424022478507564,0.010327725677718872,0.03292090783055435
123,1,0.0006334900920242865,0.0005655666208215627,0.00026128786047007157,0.0014110334492366194
123,2,0.009119154999006064,0.008338058025084463,0.004616158898699322,0.0184410838464179
124,1,0.004238448935653231,0.0038360402775864076,0.0017781290033937044,0.0090654343422462
124,2,0.061045454437655626,0.05673730144108833,0.03137345225304681,0.11620866565783369
125,1,0.0006409271689839337,0.0005326098616198803,0.00021190742577859503,0.0017163989357897934
125,2,0.009226990370619482,0.007840795220069094,0.003622567834632766,0.02307021541293941
126,1,0.0009643075977695092,0.0008839333068951177,0.00042919782938923397,0.001966382156248745
126,2,0.013881291540375441,0.013071324818864586,0.007714175791764944,0.02476849536536831
127,1,0.000266328985143672,0.00023886306701446946,0.00010698334668133219,0.0005858354265405685
127,2,0.0038374984647584457,0.003525212315921039,0.0018640282004084342,0.0076399344205759084
128,1,0.015160528612641664,0.012771366736388269,0.003890038318495136,0.04061483419661501
128,2,0.05317963009050865,0.05152505601183,0.03405283425601869,0.08204461496009399
129,1,0.0118836660134857,0.009791343490824196,0.002893151419694574,0.033178785074549876
129,2,0.04147893860852515,0.039490597960208124,0.024452957911325547,0.07036179589575758
130,1,0.04248870117390652,0.03847588472909596,0.015731188072827734,0.09252838114672732
130,2,0.0438758546514246,0.04285702510118071,0.03090626595728207,0.0627383318197757
131,1,0.0033374166831077966,0.0029639860418110204,0.0013215624574778487,0.00757187170408859
