educ,county_index,mean,median,q025,q975
4,54,14.1039727867859,12.454969024209454,4.55176489642382,33.038099607488455
4,55,42.55211370815859,29.469762210545383,3.534039729361733,156.18395065506172
4,56,52.28276041907746,37.01515362340318,4.443042470667439,185.12081745913915
4,57,62.76324359024964,54.088839125109914,18.280004363832955,157.25053035853182
4,58,65.97070798756116,51.981055694549084,11.810147653255175,202.23376424633443
4,59,73.76639567889384,57.150722751303,12.980279044457559,232.51686774878314
4,60,8.341509005247511,5.8665374761861795,0.6957491884721255,29.700864230637634
4,61,136.39729555427402,99.04861994266784,12.34443624669294,464.07456920951364
4,62,72.30506357508375,52.53417526219388,6.496089342857371,247.07461413159012
4,63,162.0575558663587,143.39639774186077,51.25978609376728,378.21409243726634
4,64,69.79941416332491,56.357918035721376,13.117692701343689,202.91994077185907
4,65,19.1207727185239,12.50462430772281,1.4073329090869868,75.08571440426584
4,66,22.271811845939503,16.12236581497244,2.066041010336171,77.56945407628695
4,67,78.41336723030311,58.46715972887758,7.436144942397656,262.0186331625533
4,68,7.905742775734016,5.458400584916607,0.5839718696957049,29.27166216562558
4,69,5.643579666102996,3.7593684412924806,0.4233775934878255,21.367530973823285
4,70,121.57285997479678,106.678115384499,37.58302897762839,289.4461716929629
4,71,19.75645936381186,15.143276602988495,2.041002459250123,62.108355691049034
4,72,0.6084775909190383,0.27955641483485155,0.0,3.0324314938097627
4,73,3.4601272776673517,1.9758854311942087,0.19486902714351428,15.475264771425127
4,74,1.862451425191287,1.1507523353403761,0.12288052843482508,7.573838038845222
4,75,2.9430569870578243,1.1413114274767775,0.0,16.552624475193845
4,76,4.768009308895534,2.957456259217953,0.0,19.450905176412615
