county_index,educ,mean,median,q025,q975
626,1,0.021425410237640434,0.014747674573280502,0.0017898560126028372,0.07790513012329471
626,2,0.012837278163817117,0.011526822479916555,0.003181138945886044,0.029750777045470588
626,3,0.017825935838767428,0.017077280647079952,0.005151061638733642,0.03513625853342711
626,4,0.04216071133694295,0.033401751631396505,0.006053131166664474,0.12676724757972732
627,1,0.0173712005290151,0.012428495405047127,0.0015543904041824513,0.05956475154599232
627,2,0.010936168119554446,0.009508506948446422,0.0025626412955107934,0.0275025650035556
627,3,0.015276738085460581,0.014121585134249017,0.003941918764990027,0.03383462777648415
627,4,0.03573706909456948,0.02765987833923663,0.004949624398103407,0.11200416941686478
628,1,0.023692925630690916,0.01635037989276301,0.0019929510437675687,0.08635185552803541
628,2,0.014106258612136846,0.012717929411454325,0.003676093001979146,0.032459895783979766
628,3,0.02026659811574784,0.01875457051932812,0.005181096628023986,0.04411621433600658
628,4,0.04704416854955769,0.03668107566093305,0.006693359834994617,0.1452325221994264
629,1,0.006418016840977001,0.0049520343975477275,0.0011318629987123689,0.020209816156276136
629,2,0.011356001572563857,0.011002429908465063,0.006371015281099628,0.018412907011487883
629,3,0.014118786810907972,0.013809487661973182,0.009039032422316507,0.02093353128121449
629,4,0.009974506028981705,0.009082592336338582,0.003659818684095111,0.021390086164771605
630,1,0.012162737838289632,0.008645940886496731,0.0010632747317420616,0.04244081358130733
630,2,0.007488083161240208,0.006669378056205684,0.0018235772736451157,0.017622270602807126
630,3,0.010250308740782359,0.009980388423201035,0.0030515511348618582,0.019105004758847577
630,4,0.02395127504754396,0.019535601616874662,0.0036273251814916375,0.06849106675375317
631,1,0.01934156755741538,0.012598032312661956,0.0014679156456514678,0.07626470426195152
631,2,0.0112403203419847,0.009919363345588992,0.0026074468389115694,0.027057425576237276
631,3,0.015232912495876869,0.014659336756296656,0.0047155015862387715,0.02962876557178604
631,4,0.0360184854850221,0.02903217427515669,0.005227580611087875,0.10538971251401132
632,1,0.012243242021197169,0.008840881332376947,0.0011161257029681955,0.041924835621894516
632,2,0.0074739739962588125,0.006858211956726305,0.001987021583987727,0.016299183352046304
632,3,0.010639478064172002,0.010178520447626713,0.0028835124352330883,0.020992233714342997
632,4,0.02483120654050318,0.019694122894286917,0.00368026537531143,0.0744684339078706
633,1,0.04300700288366754,0.027546989991698342,0.0031025913967350355,0.1730849970172907
633,2,0.02517359316619096,0.021340318940443893,0.005512324589084439,0.06712954652459616
633,3,0.03570909791325857,0.03114803474858762,0.008261489447919358,0.08950218182061499
633,4,0.08418050596290137,0.06189591821749116,0.010310774934931953,0.28747546985092587
634,1,0.007190734864083272,0.006199379297884432,0.002057359615417643,0.018090057966502364
634,2,0.010009559010319713,0.009364197733142142,0.004486594932546962,0.019277382473930176
634,3,0.015618966724998526,0.014853931467901397,0.008111382583288588,0.02758994742497616
634,4,0.011824954848589454,0.010726425463879058,0.00441930669760598,0.025777625784750544
635,1,0.017912630636087404,0.012647490773287074,0.0015577547957411739,0.06292124206627975
