county_index,income,mean,median,q025,q975
2539,2,0.01996444134196268,0.018157464759470464,0.007107708670325184,0.04322339031590293
2539,3,0.02097420484523872,0.019888657551159084,0.009965685097011982,0.03814999998905929
2539,4,0.017109827644491354,0.015755761288151895,0.006429012359292495,0.035456070073376464
2540,1,0.03079215724213535,0.028568898707950784,0.012010870256665099,0.06220378846378781
2540,2,0.030028518876520298,0.027724646954409026,0.010636739831407697,0.0623718655380319
2540,3,0.03574348884116084,0.035019229253934026,0.02058841851204398,0.05501091708414532
2540,4,0.025956339316126495,0.02485490296744052,0.011677998519765271,0.04656726635634964
2541,1,0.02006451129790244,0.013573881409414958,0.0021075122929723224,0.07738323701613321
2541,2,0.07634354903772234,0.06058698068190031,0.009614430758634591,0.23371887980414963
2541,3,0.048572547635753215,0.041443476318010625,0.009909419584551412,0.1299238188830312
2541,4,0.048540959171745765,0.04185063633142784,0.007165161270487069,0.13072120090850348
2542,1,0.007392511778062398,0.005127930524187193,0.0008719642339283525,0.0275277804336136
2542,2,0.02742381420993072,0.021847564808766793,0.003939826549446241,0.0839028243219308
2542,3,0.01725365563190228,0.01582367408506647,0.004555437128780607,0.0380004045627486
2542,4,0.019075940256451894,0.016154331682550004,0.0023546514339613544,0.05149211105387809
2543,1,0.04624127751157307,0.04265877295450541,0.018284989228645278,0.09489468963766333
2543,2,0.016417350331532334,0.014783116830545997,0.005649812160753692,0.03683082889681455
2543,3,0.017212772037910166,0.0161619228379807,0.0079471142929994,0.032521012793842514
2543,4,0.014055688857542069,0.012818199519462257,0.005131910096240635,0.029976833261375742
2544,1,0.04704112673775712,0.04424757224693526,0.020405788097771136,0.08967472049882073
2544,2,0.016960985210262416,0.01528797933366276,0.005889841338554297,0.03754752524540065
2544,3,0.017854845397242164,0.01676780652753733,0.008106188447024308,0.033913026491973274
2544,4,0.014613167491581577,0.01327243993721181,0.005196994327406287,0.03176105530711543
2545,1,0.038311167202358755,0.03321455369552494,0.010252956397224457,0.09569626864813674
2545,2,0.0340426632887318,0.029963238786837654,0.009567673367842484,0.08194152434681906
2545,3,0.03598766358982372,0.03472244442652151,0.018494493725731004,0.06071833604365236
2545,4,0.03366567994828837,0.03266876902292419,0.01794097594141956,0.055104187851030946
2546,1,0.04749939238947346,0.045112648730480626,0.02165719002380006,0.08728573327796246
