county_index,age,mean,median,q025,q975
51,1,0.02760778241723497,0.024897796011937756,0.008774208882151942,0.06189546101276447
51,2,0.02940201406344313,0.027782254727248393,0.013700367264893504,0.05447307956382652
51,3,0.018769994658969398,0.01754101067345681,0.0080636606632366,0.03646767992553099
51,4,0.0210276247639416,0.01947071193674319,0.008519675786658678,0.04229859751812687
51,5,0.015858202808900598,0.014963466696429683,0.00712236855939448,0.029745946992633082
52,1,0.02804610942326512,0.02499723395785121,0.008585448823237677,0.06468311474792666
52,2,0.02972371990234816,0.027940326668498598,0.013475988257222554,0.05627685699873402
52,3,0.018928404670145487,0.017640088327948243,0.008059740493024646,0.03708599774285872
52,4,0.02116437311210243,0.019593218095023304,0.008561882980663252,0.04271002193580713
52,5,0.015947506532265215,0.015048952738627434,0.007238922134995827,0.029813537478290342
53,1,0.01866645473776986,0.013972798968447678,0.0018122287059795978,0.060744943717448284
53,2,0.03481038003448188,0.025507738995247477,0.003767277531290855,0.11753280254150147
53,3,0.04072196272131551,0.03635083218428671,0.010133352246405387,0.09534759544224403
53,4,1.2888013107652656e-06,7.153614571607644e-07,8.586799917672675e-08,5.984053257598876e-06
53,5,0.021821924411742452,0.020903520101671496,0.006974623302793964,0.042146315340750404
54,1,0.021538110359157987,0.01904130675122779,0.00659013307769479,0.050855477840215144
54,2,0.023018258245193386,0.02113152744540771,0.009983336159026681,0.04667763085366641
54,3,0.014633405103454638,0.013357996420180535,0.005998398701793899,0.030572580629856613
54,4,0.016430640967863328,0.014833063290778421,0.006286381588577194,0.03560793867163111
54,5,0.012309960313041551,0.011383298872424534,0.0054395385683797615,0.02457380032655508
55,1,0.02807874520758045,0.021739730000448813,0.0028667512045172576,0.0864246700474175
55,2,0.0497092608450293,0.04062569903918531,0.00640531330025617,0.14199877908867606
55,3,0.06461631603118423,0.05599059958698034,0.014290386131723854,0.16328536595156412
55,4,2.0279156198085617e-06,1.098022652404681e-06,1.2737780876832112e-07,9.565269225793727e-06
55,5,0.03554702761931046,0.03193784801408781,0.008936797939618733,0.08251562880388649
56,1,0.0426876576859961,0.02828730888206705,0.0033620491478225456,0.16447663108104213
56,2,0.07048843933229093,0.05405636398572586,0.008131286576884326,0.2255020244662317
56,3,0.08702181194708829,0.07499130265128856,0.020038183977842815,0.22369928771198247
56,4,2.758213692766139e-06,1.483763395114772e-06,1.7049688502461862e-07,1.2862505628641746e-05
56,5,0.04694310453614931,0.04246061120268618,0.013693851939599464,0.10663973033052733
57,1,0.03911563305350383,0.03354491988491633,0.010645442371027842,0.09985879566579062
57,2,0.04127660623290063,0.037407142443785193,0.0166029236860428,0.0888455060083998
57,3,0.026383687707103982,0.023612382884139096,0.009815764056963461,0.05925621379238935
57,4,0.029492811518596413,0.026195477551717188,0.01048423897668894,0.0671235968144337
57,5,0.02227737903507976,0.020062685156793714,0.008726679328366946,0.04891319267137892
58,1,0.04644347686191786,0.04307391808464435,0.018649233630985994,0.09403311686338912
58,2,0.029621904447690712,0.027730550803200617,0.013021242125378786,0.057237525909173394
58,3,0.029892938744621903,0.028059013319712132,0.014035597768916738,0.056295065828471616
58,4,0.02707994740426551,0.025087083997454178,0.010944126590722766,0.054787602239359794
58,5,0.017231452433032868,0.016311707982965447,0.008796771259483081,0.031028574382580398
59,1,0.04502250238124201,0.04258371826397234,0.019401653152007866,0.0846354780970723
59,2,0.028866217419650685,0.027426185688601216,0.013225565746168072,0.05273174390250459
59,3,0.02903862965311231,0.027820866847562797,0.014531765469446553,0.050541080712303746
