county_index,ethn,mean,median,q025,q975
95,1,0.0011699577687948517,0.0011184699346444052,0.0006178717731641801,0.0020172485403041904
95,2,0.016827701882777383,0.016576434856411373,0.011726455521823711,0.023332007917761077
96,1,0.0012321506065698605,0.0011583290978929874,0.0005446733659871962,0.0023381171664985027
96,2,0.0177280475783987,0.017278308269867065,0.009621704839791304,0.028474413208326662
97,1,0.002042038010464602,0.0017414299676762508,0.0007571541679512236,0.005127138711913487
97,2,0.029354152503461056,0.025528145590554448,0.013356698684741514,0.06858213035920256
98,1,0.0011563784073733757,0.0011025305249496673,0.0006160858574515433,0.0020078033473468495
98,2,0.016634334674654944,0.016274359895986124,0.011795974858055006,0.023580903681938464
99,1,0.007962434234971122,0.0068693137921846045,0.002111616912563832,0.02016246800420707
99,2,0.028865143831092656,0.027684255192636086,0.015474984836694274,0.049024441309723256
100,1,0.0063744676694586725,0.005358388327217678,0.001583147285812334,0.017083341908879376
100,2,0.022532135706057273,0.021682963447061387,0.012724626857106364,0.037059350639170055
101,1,0.0016187275912196172,0.0015061978408052205,0.000794334873975645,0.0030935830523777606
101,2,0.023292789953768357,0.02206849645587879,0.014832365455016809,0.03855470984303174
102,1,0.0017123322220330306,0.0016041256021584625,0.0008705301680702502,0.003168163752866042
102,2,0.02466270535647855,0.02355417656308769,0.01621602083348041,0.03929932389698282
103,1,0.0017582169484382942,0.0016918408119087633,0.0009731863922057953,0.002926866684295023
103,2,0.025377559932277326,0.025061231211612713,0.01825536646682049,0.03430211076550195
104,1,0.0014602516679166925,0.0014024741492690554,0.0008073711972399658,0.002444773573631744
104,2,0.02102912454929517,0.02079798037869219,0.015465598225471494,0.027991749321626944
105,1,0.0324332247222965,0.03179592472158967,0.018856187530165002,0.049603431627248534
105,2,0.019323700278319447,0.01902218544200872,0.012256148024294334,0.028179381993319333
106,1,0.0062560254539676735,0.0052788460846425,0.0015723531895625504,0.016595275924516522
106,2,0.022169901958068863,0.021326205072306738,0.012452452506355382,0.03652659570310897
